,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,log_returns,t_exp,vol_est
8708,3,435400,COCONUT,9895.0,145,,0,,0,9896.0,9,9897.0,102,9898.0,43,9895.5,0.0,-0.00010105092975450592,0.9902584000000001,0.16293964380545134
8710,3,435500,COCONUT,9895.0,156,,0,,0,9897.0,115,9898.0,41,,0,9896.0,0.0,5.052674128853089e-05,0.9902580000000001,0.16279877220435182
8712,3,435600,COCONUT,9895.0,123,9894.0,58,,0,9896.0,123,9897.0,58,,0,9895.5,0.0,-5.0526741288599816e-05,0.9902576000000001,0.1627174416301948
8715,3,435700,COCONUT,9894.0,184,,0,,0,9896.0,127,9897.0,57,,0,9895.0,0.0,-5.052929436911551e-05,0.9902572000000001,0.1625744921222001
8716,3,435800,COCONUT,9893.0,155,,0,,0,9895.0,106,9896.0,49,,0,9894.0,0.0,-0.0001010662490122265,0.9902568,0.16257111709265176
8718,3,435900,COCONUT,9894.0,145,9893.0,75,,0,9895.0,145,9896.0,75,,0,9894.5,0.0,5.0534401304434745e-05,0.9902564,0.1624914688994066
8720,3,436000,COCONUT,9893.0,151,9892.0,80,,0,9894.0,141,9895.0,80,,0,9893.5,0.0,-0.00010107135646361247,0.990256,0.16249185337843117
8723,3,436100,COCONUT,9891.0,208,,0,,0,9893.0,145,9894.0,63,,0,9892.0,0.0,-0.00015162619118787643,0.9902556,0.1625773188703428
8724,3,436200,COCONUT,9892.0,110,9891.0,78,,0,9893.0,110,9894.0,78,,0,9892.5,0.0,5.054461827247524e-05,0.9902551999999999,0.1625472416122324
8726,3,436300,COCONUT,9891.0,131,9890.0,50,,0,9892.0,131,9893.0,50,,0,9891.5,0.0,-0.0001010917914325872,0.9902548,0.16249383191319136
8728,3,436400,COCONUT,9888.0,213,,0,,0,9890.0,142,9891.0,71,,0,9889.0,0.0,-0.00025277419815592655,0.9902544,0.16272324215478165
8731,3,436500,COCONUT,9887.0,109,9886.0,79,,0,9888.0,109,9889.0,79,,0,9887.5,0.0,-0.00015169519408154568,0.990254,0.16277167218327254
8732,3,436600,COCONUT,9886.0,179,,0,,0,9888.0,113,9889.0,66,,0,9887.0,0.0,-5.057017877638323e-05,0.9902536,0.16273921927582946
8734,3,436700,COCONUT,9887.0,112,9886.0,50,,0,9888.0,112,9889.0,50,,0,9887.5,0.0,5.057017877640524e-05,0.9902532,0.16259927988192635
8736,3,436800,COCONUT,9886.0,129,9885.0,40,,0,9887.0,129,9888.0,40,,0,9886.5,0.0,-0.00010114291502508031,0.9902527999999999,0.1626363614515077
8739,3,436900,COCONUT,9886.0,138,9885.0,72,,0,9888.0,210,,0,,0,9887.0,0.0,5.057273624875286e-05,0.9902523999999999,0.16261066540833138
8740,3,437000,COCONUT,9885.0,125,9884.0,79,,0,9886.0,125,9887.0,79,,0,9885.5,0.0,-0.00015172588219778638,0.9902519999999999,0.1626957994754984
8742,3,437100,COCONUT,9885.0,191,,0,,0,9887.0,191,,0,,0,9886.0,0.0,5.057785196943512e-05,0.9902516,0.162695920470206
8744,3,437200,COCONUT,9885.0,195,,0,,0,9887.0,140,9888.0,55,,0,9886.0,0.0,0.0,0.9902512,0.1626050191030081
8747,3,437300,COCONUT,9885.0,149,9884.0,65,,0,9887.0,214,,0,,0,9886.0,0.0,0.0,0.9902508,0.16244473947081908
8748,3,437400,COCONUT,9885.0,134,9884.0,49,,0,9886.0,134,9887.0,49,,0,9885.5,0.0,-5.0577851969384554e-05,0.9902504,0.16245337408598087
8750,3,437500,COCONUT,9884.0,143,9883.0,56,,0,9886.0,199,,0,,0,9885.0,0.0,-5.058041021793622e-05,0.99025,0.16246199933008956
8752,3,437600,COCONUT,9883.0,143,9882.0,74,,0,9884.0,148,9885.0,74,,0,9883.5,0.0,-0.0001517565827330324,0.9902496,0.16254689350528786
8755,3,437700,COCONUT,9884.0,170,,0,,0,9886.0,110,9887.0,60,,0,9885.0,0.0,0.00015175658273311067,0.9902491999999999,0.16263918709620248
8756,3,437800,COCONUT,9882.0,149,9881.0,65,,0,9884.0,214,,0,,0,9883.0,0.0,-0.00020234722853338643,0.9902487999999999,0.16279155594994119
8758,3,437900,COCONUT,9883.0,213,,0,,0,9885.0,144,9886.0,69,,0,9884.0,0.0,0.00010117873231682486,0.9902483999999999,0.1626829148075825
8760,3,438000,COCONUT,9884.0,134,9883.0,44,,0,9885.0,134,9886.0,44,,0,9884.5,0.0,5.058552749131416e-05,0.990248,0.1626939513539587
8763,3,438100,COCONUT,9884.0,147,,0,,0,9886.0,107,9887.0,40,,0,9885.0,0.0,5.058296872521079e-05,0.9902476,0.1626684521687475
8764,3,438200,COCONUT,9884.0,134,9883.0,42,,0,9885.0,134,9886.0,42,,0,9884.5,0.0,-5.058296872518947e-05,0.9902472,0.16259309066079966
8766,3,438300,COCONUT,9884.0,136,9883.0,76,,0,9885.0,136,9886.0,76,,0,9884.5,0.0,0.0,0.9902468,0.16258450108553066
8768,3,438400,COCONUT,9884.0,146,9883.0,67,,0,9885.0,146,9886.0,67,,0,9884.5,0.0,0.0,0.9902464,0.16257363804192965
8771,3,438500,COCONUT,9883.0,144,,0,,0,9885.0,100,9886.0,44,,0,9884.0,0.0,-5.058552749136638e-05,0.990246,0.1625714454601629
8772,3,438600,COCONUT,9885.0,129,9884.0,52,,0,9886.0,129,9887.0,52,,0,9885.5,0.0,0.00015174890643454464,0.9902456,0.16257928537742442
8774,3,438700,COCONUT,9885.0,127,9884.0,42,,0,9886.0,127,9887.0,42,,0,9885.5,0.0,0.0,0.9902451999999999,0.16256845024673192
8776,3,438800,COCONUT,9883.0,186,,0,,0,9885.0,133,9886.0,53,,0,9884.0,0.0,-0.0001517489064344706,0.9902448,0.1624933527642635
8779,3,438900,COCONUT,9884.0,120,9883.0,66,,0,9886.0,186,,0,,0,9885.0,0.0,0.00010116849621669477,0.9902444,0.1625265199342537
8781,3,439000,COCONUT,9884.0,128,9883.0,51,,0,9885.0,128,9886.0,51,,0,9884.5,0.0,-5.058296872518947e-05,0.990244,0.1625352008705643
8782,3,439100,COCONUT,9883.0,124,9882.0,55,,0,9885.0,179,,0,,0,9884.0,0.0,-5.058552749136638e-05,0.9902436,0.1625072815262365
8785,3,439200,COCONUT,9883.0,185,,0,,0,9885.0,112,9886.0,73,,0,9884.0,0.0,0.0,0.9902432,0.162498697204125
8787,3,439300,COCONUT,9882.0,135,9881.0,67,,0,9883.0,143,9884.0,67,,0,9882.5,0.0,-0.0001517719376601562,0.9902428,0.16249971701576835
8789,3,439400,COCONUT,9882.0,123,9881.0,78,,0,9883.0,128,9884.0,78,,0,9882.5,0.0,0.0,0.9902424,0.16245847271674546
8790,3,439500,COCONUT,9882.0,206,,0,,0,9884.0,142,9885.0,64,,0,9883.0,0.0,5.059320534337453e-05,0.990242,0.16231816435070107
8793,3,439600,COCONUT,9882.0,191,,0,,0,9884.0,114,9885.0,77,,0,9883.0,0.0,0.0,0.9902415999999999,0.16230729761606644
8795,3,439700,COCONUT,9882.0,218,,0,,0,9883.0,5,9884.0,144,9885.0,74,9882.5,0.0,-5.0593205343328016e-05,0.9902412,0.16227474767545094
8797,3,439800,COCONUT,9883.0,139,9882.0,63,,0,9884.0,139,9885.0,63,,0,9883.5,0.0,0.00010118385114359505,0.9902408,0.16230787879917277
8798,3,439900,COCONUT,9883.0,143,9882.0,79,,0,9884.0,143,9885.0,79,,0,9883.5,0.0,0.0,0.9902404,0.16227111448348377
8801,3,440000,COCONUT,9883.0,169,,0,,0,9885.0,128,9886.0,41,,0,9884.0,0.0,5.0588086516523936e-05,0.99024,0.1622734218595571
8803,3,440100,COCONUT,9884.0,142,9883.0,48,,0,9885.0,142,9886.0,48,,0,9884.5,0.0,5.058552749131416e-05,0.9902396,0.16228436862876108
8805,3,440200,COCONUT,9884.0,101,9883.0,43,,0,9885.0,101,9886.0,43,,0,9884.5,0.0,0.0,0.9902392,0.16227568799967756
8806,3,440300,COCONUT,9884.0,120,9883.0,61,,0,9886.0,181,,0,,0,9885.0,0.0,5.058296872521079e-05,0.9902388,0.1622866138998695
8809,3,440400,COCONUT,9885.0,113,9884.0,47,,0,9886.0,113,9887.0,47,,0,9885.5,0.0,5.0580410217991784e-05,0.9902384,0.16228672649207823
8811,3,440500,COCONUT,9886.0,143,9885.0,73,,0,9888.0,216,,0,,0,9887.0,0.0,0.00015172588219783615,0.9902380000000001,0.16234158757882777
8813,3,440600,COCONUT,9886.0,120,9885.0,58,,0,9888.0,178,,0,,0,9887.0,0.0,0.0,0.9902376,0.1623045770683079
8814,3,440700,COCONUT,9886.0,125,9885.0,69,,0,9888.0,194,,0,,0,9887.0,0.0,0.0,0.9902372,0.16226356796202793
8817,3,440800,COCONUT,9887.0,120,9886.0,52,,0,9888.0,120,9889.0,52,,0,9887.5,0.0,5.057017877640524e-05,0.9902368,0.16227443034080336
8819,3,440900,COCONUT,9887.0,195,,0,,0,9889.0,126,9890.0,69,,0,9888.0,0.0,5.0567621562719966e-05,0.9902364,0.1622765105169767
8821,3,441000,COCONUT,9886.0,119,9885.0,48,,0,9887.0,119,9888.0,48,,0,9886.5,0.0,-0.00015171053658777622,0.990236,0.16232115494741697
8822,3,441100,COCONUT,9885.0,139,9884.0,65,,0,9886.0,139,9887.0,65,,0,9885.5,0.0,-0.00010115314594913482,0.9902356,0.16235848390294355
8825,3,441200,COCONUT,9884.0,104,9883.0,42,,0,9885.0,104,9886.0,42,,0,9884.5,0.0,-0.00010116337894318115,0.9902352,0.16238495790853444
8827,3,441300,COCONUT,9885.0,139,9884.0,79,,0,9886.0,139,9887.0,79,,0,9885.5,0.0,0.00010116337894311288,0.9902348,0.16241781111462292
8829,3,441400,COCONUT,9884.0,127,9883.0,59,,0,9885.0,127,9886.0,59,,0,9884.5,0.0,-0.00010116337894318115,0.9902344000000001,0.16241397077219943
8830,3,441500,COCONUT,9883.0,135,9882.0,71,,0,9885.0,206,,0,,0,9884.0,0.0,-5.058552749136638e-05,0.9902340000000001,0.16233171712666344
8833,3,441600,COCONUT,9883.0,127,9882.0,75,,0,9885.0,202,,0,,0,9884.0,0.0,0.0,0.9902336,0.16233171712666344
8835,3,441700,COCONUT,9882.0,224,,0,,0,9884.0,145,9885.0,79,,0,9883.0,0.0,-0.00010117873231679008,0.9902332,0.16228454273772416
8837,3,441800,COCONUT,9882.0,189,,0,,0,9883.0,9,9884.0,189,,0,9882.5,0.0,-5.0593205343328016e-05,0.9902328,0.1622824011483331
8838,3,441900,COCONUT,9881.0,213,,0,,0,9883.0,139,9884.0,74,,0,9882.0,0.0,-5.059576514519955e-05,0.9902324,0.16229111915305297
8841,3,442000,COCONUT,9884.0,123,9883.0,53,,0,9886.0,176,,0,,0,9885.0,0.0,0.00030353619902187545,0.990232,0.16249235766718506
8843,3,442100,COCONUT,9885.0,122,9884.0,44,,0,9886.0,115,9887.0,44,,0,9885.5,0.0,5.0580410217991784e-05,0.9902316,0.16246659804291963
8845,3,442200,COCONUT,9885.0,158,,0,,0,9887.0,118,9888.0,40,,0,9886.0,0.0,5.057785196943512e-05,0.9902312,0.16247753827008793
8846,3,442300,COCONUT,9887.0,133,9886.0,65,,0,9888.0,133,9889.0,65,,0,9887.5,0.0,0.0001517182090047452,0.9902308000000001,0.1625282794965524
8849,3,442400,COCONUT,9888.0,176,,0,,0,9890.0,166,,0,,0,9889.0,0.0,0.00015169519408157625,0.9902304000000001,0.16246008946626153
8851,3,442500,COCONUT,9888.0,187,,0,,0,9890.0,115,9891.0,72,,0,9889.0,0.0,0.0,0.99023,0.1622218915142738
8853,3,442600,COCONUT,9887.0,166,,0,,0,9889.0,121,9890.0,45,,0,9888.0,0.0,-0.00010112757251876189,0.9902296,0.1622592048223884
8854,3,442700,COCONUT,9886.0,126,9885.0,71,,0,9888.0,197,,0,,0,9887.0,0.0,-0.00010113780033905015,0.9902292,0.16228780228394812
8857,3,442800,COCONUT,9884.0,188,,0,,0,9886.0,111,9887.0,77,,0,9885.0,0.0,-0.00020230629241563196,0.9902288,0.16228950325151484
8858,3,442900,COCONUT,9885.0,108,9884.0,50,,0,9886.0,103,9887.0,50,,0,9885.5,0.0,5.0580410217991784e-05,0.9902284,0.16228961692955485
8861,3,443000,COCONUT,9886.0,7,9885.0,199,,0,9887.0,134,9888.0,65,,0,9886.5,0.0,0.00010115314594913747,0.990228,0.1623203619018724
8862,3,443100,COCONUT,9885.0,133,9884.0,70,,0,9887.0,203,,0,,0,9886.0,0.0,-5.0575293979645514e-05,0.9902276000000001,0.1623204629055931
8864,3,443200,COCONUT,9885.0,135,9884.0,59,,0,9886.0,135,9887.0,59,,0,9885.5,0.0,-5.0577851969384554e-05,0.9902272000000001,0.16223827686272807
8866,3,443300,COCONUT,9885.0,163,,0,,0,9887.0,120,9888.0,43,,0,9886.0,0.0,5.057785196943512e-05,0.9902268000000001,0.16220804633578945
8868,3,443400,COCONUT,9885.0,103,9884.0,50,,0,9886.0,103,9887.0,50,,0,9885.5,0.0,-5.0577851969384554e-05,0.9902264000000001,0.16217554663440126
8871,3,443500,COCONUT,9884.0,149,9883.0,44,,0,9886.0,193,,0,,0,9885.0,0.0,-5.058041021793622e-05,0.990226,0.16214753047930242
8872,3,443600,COCONUT,9883.0,142,9882.0,73,,0,9885.0,215,,0,,0,9884.0,0.0,-0.00010116849621664556,0.9902256,0.16217610246046255
8874,3,443700,COCONUT,9883.0,125,9882.0,45,,0,9885.0,170,,0,,0,9884.0,0.0,0.0,0.9902252,0.16213480377731312
8876,3,443800,COCONUT,9883.0,102,9882.0,63,,0,9884.0,102,9885.0,63,,0,9883.5,0.0,-5.058808651646694e-05,0.9902247999999999,0.16199194838453915
8879,3,443900,COCONUT,9882.0,155,9881.0,71,,0,9883.0,147,9884.0,71,,0,9882.5,0.0,-0.00010118385114369225,0.9902243999999999,0.16202055650028874
8880,3,444000,COCONUT,9881.0,192,,0,,0,9883.0,134,9884.0,58,,0,9882.0,0.0,-5.059576514519955e-05,0.990224,0.16193791924090203
8882,3,444100,COCONUT,9882.0,3,9881.0,116,9880.0,76,9883.0,192,,0,,0,9882.5,0.0,5.0595765145237384e-05,0.9902236,0.1618645065416566
8884,3,444200,COCONUT,9882.0,158,,0,,0,9884.0,106,9885.0,52,,0,9883.0,0.0,5.059320534337453e-05,0.9902232,0.1618755334527281
8887,3,444300,COCONUT,9883.0,122,9882.0,42,,0,9884.0,122,9885.0,42,,0,9883.5,0.0,5.059064580039604e-05,0.9902228,0.16187788777179463
8888,3,444400,COCONUT,9882.0,137,9881.0,60,,0,9883.0,137,9884.0,60,,0,9882.5,0.0,-0.00010118385114369225,0.9902224,0.16191518436503274
8890,3,444500,COCONUT,9882.0,161,,0,,0,9884.0,116,9885.0,45,,0,9883.0,0.0,5.059320534337453e-05,0.9902219999999999,0.16183484973875087
8892,3,444600,COCONUT,9881.0,135,9880.0,56,,0,9883.0,191,,0,,0,9882.0,0.0,-0.00010118897048859207,0.9902215999999999,0.16163326622153795
8895,3,444700,COCONUT,9881.0,180,,0,,0,9883.0,101,9884.0,79,,0,9882.0,0.0,0.0,0.9902211999999999,0.16162458913431438
8896,3,444800,COCONUT,9881.0,196,,0,,0,9883.0,140,9884.0,56,,0,9882.0,0.0,0.0,0.9902208,0.1616159008588
8898,3,444900,COCONUT,9881.0,151,9880.0,72,,0,9882.0,143,9883.0,72,,0,9881.5,0.0,-5.0598325206216806e-05,0.9902204,0.16153980488908323
8900,3,445000,COCONUT,9881.0,172,,0,,0,9883.0,113,9884.0,59,,0,9882.0,0.0,5.059832520620663e-05,0.99022,0.1615420619076999
8903,3,445100,COCONUT,9880.0,167,,0,,0,9882.0,127,9883.0,40,,0,9881.0,0.0,-0.00010119921073249575,0.9902196,0.16149450900817763
8904,3,445200,COCONUT,9880.0,178,,0,,0,9882.0,131,9883.0,47,,0,9881.0,0.0,0.0,0.9902192,0.16148364379236047
8906,3,445300,COCONUT,9879.0,205,,0,,0,9881.0,145,9882.0,60,,0,9880.0,0.0,-0.00010120945304927839,0.9902188,0.16147974263888662
8908,3,445400,COCONUT,9879.0,127,9878.0,75,,0,9880.0,127,9881.0,75,,0,9879.5,0.0,-5.060856804140997e-05,0.9902183999999999,0.16148854785223177
8911,3,445500,COCONUT,9880.0,10,9879.0,178,,0,9881.0,132,9882.0,46,,0,9880.5,0.0,0.00010121457498519274,0.9902179999999999,0.161530425684018
8912,3,445600,COCONUT,9879.0,127,9878.0,46,,0,9880.0,127,9881.0,46,,0,9879.5,0.0,-0.00010121457498516591,0.9902175999999999,0.16156786461047817
8914,3,445700,COCONUT,9880.0,146,9879.0,56,,0,9882.0,202,,0,,0,9881.0,0.0,0.00015181802109067043,0.9902172,0.16162330190289523
8916,3,445800,COCONUT,9881.0,212,,0,,0,9883.0,150,9884.0,62,,0,9882.0,0.0,0.0001011992107325024,0.9902168,0.1616562724564019
8919,3,445900,COCONUT,9882.0,137,9881.0,64,,0,9883.0,137,9884.0,64,,0,9882.5,0.0,5.0595765145237384e-05,0.9902164,0.16165842472288128
8920,3,446000,COCONUT,9882.0,155,,0,,0,9884.0,112,9885.0,43,,0,9883.0,0.0,5.059320534337453e-05,0.990216,0.16165853238607833
8922,3,446100,COCONUT,9882.0,146,9881.0,57,,0,9883.0,146,9884.0,57,,0,9882.5,0.0,-5.0593205343328016e-05,0.9902156,0.16165658709882727
8924,3,446200,COCONUT,9882.0,182,,0,,0,9884.0,133,9885.0,49,,0,9883.0,0.0,5.059320534337453e-05,0.9902152,0.16165669694162538
8927,3,446300,COCONUT,9883.0,117,9882.0,66,,0,9884.0,117,9885.0,66,,0,9883.5,0.0,5.059064580039604e-05,0.9902148,0.16166762861774178
8928,3,446400,COCONUT,9882.0,106,9881.0,40,,0,9884.0,156,,0,,0,9883.0,0.0,-5.0590645800380134e-05,0.9902143999999999,0.1616764961289983
8930,3,446500,COCONUT,9883.0,111,9882.0,59,,0,9884.0,111,9885.0,59,,0,9883.5,0.0,5.059064580039604e-05,0.990214,0.16168742646649295
8932,3,446600,COCONUT,9883.0,100,9882.0,72,,0,9884.0,100,9885.0,72,,0,9883.5,0.0,0.0,0.9902136,0.16165026343369268
8935,3,446700,COCONUT,9883.0,104,9882.0,69,,0,9884.0,104,9885.0,69,,0,9883.5,0.0,0.0,0.9902132,0.16160904371489843
8936,3,446800,COCONUT,9882.0,202,,0,,0,9884.0,123,9885.0,79,,0,9883.0,0.0,-5.0590645800380134e-05,0.9902128,0.16160707941055233
8938,3,446900,COCONUT,9881.0,111,9880.0,71,,0,9882.0,111,9883.0,71,,0,9881.5,0.0,-0.00015178729569483555,0.9902124,0.16169301796899455
8940,3,447000,COCONUT,9879.0,147,9878.0,50,,0,9881.0,197,,0,,0,9880.0,0.0,-0.00015181033857563118,0.990212,0.16176795630425786
8943,3,447100,COCONUT,9878.0,156,,0,,0,9880.0,110,9881.0,46,,0,9879.0,0.0,-0.00010121969743949526,0.9902116,0.16176388518188345
8944,3,447200,COCONUT,9877.0,206,,0,,0,9879.0,142,9880.0,64,,0,9878.0,0.0,-0.00010122994390381259,0.9902112,0.1617643366123168
8946,3,447300,COCONUT,9878.0,141,9877.0,55,,0,9879.0,141,9880.0,55,,0,9878.5,0.0,5.0616252889524335e-05,0.9902108,0.16176445968061468
8948,3,447400,COCONUT,9876.0,195,,0,,0,9878.0,128,9879.0,67,,0,9877.0,0.0,-0.00015185644533243474,0.9902104,0.16184145817012638
8951,3,447500,COCONUT,9876.0,128,9875.0,51,,0,9877.0,128,9878.0,51,,0,9876.5,0.0,-5.0623940072068976e-05,0.99021,0.16184156936898364
8952,3,447600,COCONUT,9876.0,114,9875.0,55,,0,9877.0,114,9878.0,55,,0,9876.5,0.0,0.0,0.9902096,0.16183061264184628
8954,3,447700,COCONUT,9877.0,126,9876.0,46,,0,9879.0,172,,0,,0,9878.0,0.0,0.00015186413251494166,0.9902092,0.16191457346037683
8957,3,447800,COCONUT,9878.0,142,9877.0,66,,0,9879.0,142,9880.0,66,,0,9878.5,0.0,5.0616252889524335e-05,0.9902088,0.16191695019118482
8959,3,447900,COCONUT,9877.0,158,,0,,0,9879.0,108,9880.0,50,,0,9878.0,0.0,-5.061625288963993e-05,0.9902084,0.16192571462303498
8961,3,448000,COCONUT,9877.0,113,9876.0,72,,0,9879.0,185,,0,,0,9878.0,0.0,0.0,0.990208,0.16168649294034512
8962,3,448100,COCONUT,9876.0,139,9875.0,42,,0,9877.0,139,9878.0,42,,0,9876.5,0.0,-0.0001518641325148815,0.9902076,0.16173094033811325
8965,3,448200,COCONUT,9876.0,122,9875.0,77,,0,9877.0,122,9878.0,77,,0,9876.5,0.0,0.0,0.9902072,0.1617200111126846
8967,3,448300,COCONUT,9875.0,138,9874.0,57,,0,9876.0,138,9877.0,57,,0,9875.5,0.0,-0.00010125556914283477,0.9902068,0.1617204592944215
8969,3,448400,COCONUT,9875.0,142,9874.0,61,,0,9876.0,142,9877.0,61,,0,9875.5,0.0,0.0,0.9902064,0.16170951840598072
8970,3,448500,COCONUT,9874.0,177,,0,,0,9876.0,109,9877.0,68,,0,9875.0,0.0,-5.0631629589807436e-05,0.990206,0.1616767480524878
8973,3,448600,COCONUT,9873.0,174,,0,,0,9875.0,129,9876.0,45,,0,9874.0,0.0,-0.00010127095051441269,0.9902056,0.16170302023267152
8975,3,448700,COCONUT,9873.0,148,9872.0,44,,0,9874.0,148,9875.0,44,,0,9873.5,0.0,-5.063932144396565e-05,0.9902052,0.1616700863512444
8977,3,448800,COCONUT,9872.0,140,9871.0,74,,0,9873.0,140,9874.0,74,,0,9872.5,0.0,-0.0001012863365598513,0.9902048,0.161670572140919
8978,3,448900,COCONUT,9873.0,105,9872.0,46,,0,9875.0,158,,0,,0,9874.0,0.0,0.0001519256580036074,0.9902044,0.1617525108983995
8981,3,449000,COCONUT,9874.0,145,9873.0,49,,0,9876.0,194,,0,,0,9875.0,0.0,0.00010127095051452397,0.990204,0.16178359425084446
8983,3,449100,COCONUT,9873.0,120,9872.0,42,,0,9874.0,120,9875.0,42,,0,9873.5,0.0,-0.0001519102719583227,0.9902036000000001,0.16185805334523798
8985,3,449200,COCONUT,9873.0,142,9872.0,66,,0,9874.0,142,9875.0,66,,0,9873.5,0.0,0.0,0.9902032000000001,0.16181641527580592
8986,3,449300,COCONUT,9875.0,142,9874.0,60,,0,9876.0,142,9877.0,60,,0,9875.5,0.0,0.00020254190154825124,0.9902028,0.16189552743031105
8989,3,449400,COCONUT,9875.0,101,9874.0,69,,0,9876.0,101,9877.0,69,,0,9875.5,0.0,0.0,0.9902024,0.16185399324719713
8991,3,449500,COCONUT,9874.0,200,,0,,0,9876.0,200,,0,,0,9875.0,0.0,-5.0631629589807436e-05,0.990202,0.16185165694030834
8993,3,449600,COCONUT,9874.0,120,9873.0,56,,0,9875.0,120,9876.0,56,,0,9874.5,0.0,-5.0634193281529626e-05,0.9902016,0.16182366093035913
8994,3,449700,COCONUT,9876.0,108,9875.0,52,,0,9877.0,108,9878.0,52,,0,9876.5,0.0,0.00020252139201419803,0.9902012,0.16197833240151907
8997,3,449800,COCONUT,9874.0,126,9873.0,78,,0,9875.0,126,9876.0,78,,0,9874.5,0.0,-0.00020252139201420787,0.9902008,0.16212322567251738
8999,3,449900,COCONUT,9874.0,139,9873.0,64,,0,9875.0,139,9876.0,64,,0,9874.5,0.0,0.0,0.9902004,0.16211224867206162
9001,3,450000,COCONUT,9874.0,122,9873.0,75,,0,9875.0,112,9876.0,75,,0,9874.5,0.0,0.0,0.9902000000000001,0.16210126220489496
9002,3,450100,COCONUT,9872.0,116,9871.0,70,,0,9873.0,116,9874.0,70,,0,9872.5,0.0,-0.00020256241523664175,0.9901996000000001,0.16224343656282303
9005,3,450200,COCONUT,9870.0,138,9869.0,50,,0,9872.0,188,,0,,0,9871.0,0.0,-0.00015194874291651325,0.9901992000000001,0.16223678594322266
9007,3,450300,COCONUT,9870.0,123,9869.0,69,,0,9872.0,192,,0,,0,9871.0,0.0,0.0,0.9901988,0.16222569560422093
9009,3,450400,COCONUT,9869.0,159,,0,,0,9871.0,159,,0,,0,9870.0,0.0,-0.00010131199036070162,0.9901984,0.16225413773685196
9010,3,450500,COCONUT,9869.0,102,9868.0,42,,0,9870.0,102,9871.0,42,,0,9869.5,0.0,-5.065984448507639e-05,0.990198,0.16217074958105823
9013,3,450600,COCONUT,9869.0,110,9868.0,56,,0,9870.0,107,9871.0,56,,0,9869.5,0.0,0.0,0.9901976,0.162128926364431
9015,3,450700,COCONUT,9869.0,124,9868.0,49,,0,9870.0,124,9871.0,49,,0,9869.5,0.0,0.0,0.9901972,0.162092694878751
9017,3,450800,COCONUT,9869.0,138,9868.0,71,,0,9870.0,138,9871.0,71,,0,9869.5,0.0,0.0,0.9901968000000001,0.162092694878751
9018,3,450900,COCONUT,9870.0,136,9869.0,62,,0,9871.0,136,9872.0,62,,0,9870.5,0.0,0.00010131712268033804,0.9901964000000001,0.16209875558850492
9021,3,451000,COCONUT,9870.0,139,9869.0,69,,0,9871.0,139,9872.0,69,,0,9870.5,0.0,0.0,0.9901960000000001,0.1620148765526461
9023,3,451100,COCONUT,9869.0,123,9868.0,65,,0,9870.0,123,9871.0,65,,0,9869.5,0.0,-0.00010131712268041688,0.9901956000000001,0.1620433765547218
9025,3,451200,COCONUT,9871.0,134,9870.0,70,,0,9873.0,204,,0,,0,9872.0,0.0,0.0002532735621269933,0.9901952,0.1622862643803432
9026,3,451300,COCONUT,9869.0,166,,0,,0,9871.0,117,9872.0,49,,0,9870.0,0.0,-0.0002026137176418144,0.9901948,0.16227773848164728
9029,3,451400,COCONUT,9870.0,101,9869.0,66,,0,9872.0,167,,0,,0,9871.0,0.0,0.00010131199036063425,0.9901943999999999,0.16227831297817147
9031,3,451500,COCONUT,9870.0,180,,0,,0,9872.0,114,9873.0,66,,0,9871.0,0.0,0.0,0.9901939999999999,0.16226719067289383
9033,3,451600,COCONUT,9870.0,126,9869.0,80,,0,9872.0,206,,0,,0,9871.0,0.0,0.0,0.9901935999999999,0.16223093114157638
9034,3,451700,COCONUT,9871.0,144,9870.0,69,,0,9872.0,144,9873.0,69,,0,9871.5,0.0,5.0652146395641746e-05,0.9901932,0.16223377840290262
9036,3,451800,COCONUT,9872.0,130,9871.0,74,,0,9874.0,204,,0,,0,9873.0,0.0,0.00015194104716604332,0.9901928,0.16208925958810705
9038,3,451900,COCONUT,9873.0,137,9872.0,80,,0,9874.0,128,9875.0,80,,0,9873.5,0.0,5.0641885914601876e-05,0.9901924,0.16208939585739834
9041,3,452000,COCONUT,9874.0,133,9873.0,51,,0,9876.0,184,,0,,0,9875.0,0.0,0.00015191027195841139,0.990192,0.16214063993802108
9042,3,452100,COCONUT,9874.0,127,9873.0,57,,0,9875.0,127,9876.0,57,,0,9874.5,0.0,-5.0634193281529626e-05,0.9901916,0.16213823336578354
9044,3,452200,COCONUT,9874.0,111,9873.0,43,,0,9876.0,154,,0,,0,9875.0,0.0,5.063419328148826e-05,0.9901911999999999,0.1621078154458146
9046,3,452300,COCONUT,9872.0,148,9871.0,73,,0,9874.0,221,,0,,0,9873.0,0.0,-0.00020255215787297258,0.9901907999999999,0.16222437121297428
9048,3,452400,COCONUT,9872.0,204,,0,,0,9874.0,133,9875.0,71,,0,9873.0,0.0,0.0,0.9901903999999999,0.16218793031739168
9051,3,452500,COCONUT,9873.0,126,9872.0,59,,0,9874.0,126,9875.0,59,,0,9873.5,0.0,5.0641885914601876e-05,0.99019,0.16203776371634793
